,uuid,id,sex,area,width,height,MA,ma,per_area,eccentricity,perimeter,symmetry,weight,mask_method
460,e1c94dc0037c46ec97f31f0c155af740,TA0438,1,187529.95716078373,482,464,631.6171875,172.9127960205078,29.412326697476004,0.9617974617120705,1958.462107539177,0.17318560713380354,13.9,Gray_opening
461,c117ddd1f5d148ecadd4c0755a99da1a,TA5751,1,268534.17047004803,718,254,695.3402099609375,242.255126953125,57.954135450049876,0.9373467048733664,1977.1311542987823,0.29284552993215196,26.8,LAB_closing
462,cec8852308264c619ebd62189050679f,TA433,0,256134.13920995183,599,380,678.3643798828125,206.96681213378906,33.307867033052794,0.9523213392007868,1846.3027272224426,0.26085470085470086,17.7,LAB_opening
463,24dd776ebc524bd6b9b63df5a754a176,TA0477,1,153812.55404427898,466,377,480.54595947265625,300.1991882324219,33.717566077814524,0.7808613058393179,2149.859076142311,0.15190549498884665,16.1,Gray_opening
464,8755f077cc3949cd90a6040aed89c3c4,TA433,0,259669.9429637469,618,382,697.8199462890625,207.5258026123047,33.54495272839992,0.9547555843189385,1903.0895241498947,0.2580410557184751,17.7,LAB_opening
465,94abc4c813fc479d8e4e38cd18dbcdc3,TA5751,1,270839.0085391711,672,281,656.4066162109375,271.8114318847656,59.194140916905745,0.9102359317717834,1989.4570552110672,0.28932867267646106,26.8,LAB_closing
466,cfc2eabfe55142c1b771f9c52d3ac83c,TA5751,1,276348.54773151857,715,254,693.7023315429688,245.2620391845703,58.50271002710027,0.9354136777206249,1990.4032324552536,0.2842772757288755,26.8,LAB_closing
467,81e3d4b866e94b1e96b7a4e317f9efdd,TA5751,1,281244.3643901019,586,354,584.8511962890625,303.85675048828125,50.812284594683916,0.8544428443090405,1960.7463783025742,0.2969196453260088,26.8,LAB_closing
468,ed33cba9416f405a9217f7f67c74674d,TA5751,1,266674.4938176586,713,253,696.1425170898438,239.45083618164062,57.930509560944344,0.9389813252331997,1946.261097073555,0.2995792169776802,26.8,LAB_closing
469,25728a548a544d5f94a7f703ca45ac54,TA5751,1,280673.5650105375,720,252,698.266357421875,248.44131469726562,58.92091064613765,0.9345631336049369,2009.4154250621796,0.2948564540289485,26.8,LAB_closing
470,0be54de21e324b39b7eddcb695b5b16e,8440,1,204202.84782235272,415,183,425.5082092285156,158.91192626953125,59.509482481517196,0.927644741459309,1391.1341186761856,0.4558127637805346,24.0,Gray_opening
471,b0c196fb33344aa786de420e24e40811,TA0432,0,180608.97607039756,568,299,611.4900512695312,200.26773071289062,40.71528209609922,0.9448484925238906,1911.6753106117249,0.280810086639555,14.3,LAB_closing
472,821928964bf34847a620b833a0345386,TA0159,1,258905.11824858893,439,377,485.21502685546875,284.25250244140625,46.915893409469426,0.8104354793840971,1932.7808681726456,0.4653673231850652,22.3,LAB_opening
473,026304cb64a146aba892bb12e67c6771,TA5751,1,284483.5796002835,612,340,605.1398315429688,306.1859130859375,53.61276877900919,0.862547865185495,1988.9301438331604,0.2912995836072759,26.8,LAB_closing
474,a8b29a38ee6c4750b72f52cb41f4f015,TA0185,0,252417.31807758458,564,438,684.6312866210938,186.64898681640625,32.37302808772605,0.9621197994463442,2143.682450890541,0.31237217612073626,22.8,LAB_closing
475,597d3d75d1664a85a806976ab60d9b48,TA0432,0,136044.55041230848,454,173,427.7016906738281,173.23777770996094,56.65284374769276,0.9142974274848488,1466.5067020654678,0.43848344073130524,14.3,Gray_opening
476,23f43cea860749658f0acb32c3b3434d,TA433,0,214802.72409389014,566,428,651.0599975585938,193.32559204101562,34.840122519071365,0.9548962172208281,2307.280429959297,0.3136883019574787,17.7,Gray_opening
477,c4de1a6f372346ce835b8f2940467083,TA0441,1,220734.22560492423,486,455,647.280517578125,181.12643432617188,35.93493431855501,0.9600505004393538,1849.072279214859,0.33512099103028015,13.5,LAB_closing
478,1b799624ac6042bb9759bc1a292de0b1,TA5751,1,274073.0308590871,719,252,695.6820068359375,247.47918701171875,59.14399261413078,0.9345864563974597,2011.5159302949905,0.2918224215885222,26.8,LAB_closing
479,f48ed883a03e416497a98ef0bb406809,TA5751,1,271352.01595412486,717,252,699.7850341796875,238.06179809570312,57.8925051203277,0.9403557252544472,1965.2905346155167,0.2960078964685238,26.8,LAB_closing
480,d24b287bcbc845fda9a67bb98d27ed15,TA5751,1,285160.1977625972,593,346,590.4212646484375,309.6683654785156,52.51759879484969,0.8514183643267833,1985.2316595315933,0.3035949203962735,26.8,LAB_closing
481,9bf53c1767a54fb9b7716a608b8a392b,TA0432,0,191961.78235024775,435,349,478.7845458984375,206.51980590820312,40.45402481705377,0.9021885717615437,1712.3788472414017,0.2577997481695658,14.3,Gray_opening
482,5b94b25a57184bfbb614c3a169a324f0,CG1741,0,211710.4714925749,643,338,659.8223876953125,149.55056762695312,29.580185065396808,0.9739756284284734,2164.5281229019165,0.19429374818527745,27.2,Gray_opening
483,8d548de639a94effaf8441d499e10123,TA332,1,228448.06558627967,550,364,617.4298095703125,173.48236083984375,32.03060380479735,0.9597150780752094,1974.4448626041412,0.3079676621820443,20.4,Gray_opening
484,3d1a8aac848d48fea73b1649ec33fec9,TA5751,1,284368.854632749,626,332,615.3138427734375,302.04034423828125,54.1366649182204,0.8712316956336397,1994.1017167568207,0.28044751332925444,26.8,LAB_closing
485,0ee8b5a7265240f29068288f4680318c,TA5751,1,285588.04894441494,627,304,620.1354370117188,287.4896240234375,58.06340762192563,0.8860489612785137,1947.5159302949905,0.28880121940285125,26.8,LAB_closing
486,645320a08e094bdeb5539d36db13a414,TA0477,1,195175.12698598133,603,293,567.7779541015625,279.306396484375,51.209208196306605,0.8706353636363151,1963.7758158445358,0.17445577713502816,16.1,LAB_opening
487,c1d1a02c4bdd492e8c218e786593673d,TA0440,1,162317.8970311146,637,354,667.108642578125,206.05258178710938,33.493121145469445,0.9511029335229984,2376.3443573713303,0.15457697730246028,16.0,Gray_opening
488,b836d276891444f3b478c58dedb9974a,CG1741,0,249683.4236035607,530,375,544.1300659179688,241.123046875,42.36814167832843,0.8964549182485968,2118.971773982048,0.3591246140323199,27.2,LAB_closing
489,e3482903e0d349ef8ee824f668349b44,TA0477,1,176642.70294463437,481,344,432.4224548339844,323.5102233886719,45.51462621885157,0.6635469390450607,2438.9961591959,0.44626609986675975,16.1,Gray_opening
490,3619fa89f83f4d3faa8076c7483174e3,TA5751,1,328529.9946769929,678,358,723.5952758789062,194.0821990966797,40.476441446189526,0.9633578885351467,2117.498685359955,0.31728736864040963,26.8,LAB_closing
491,76e4577c77d041aea62239cb1ae41dae,TA5751,1,285463.71905302274,630,308,620.3629150390625,288.6961975097656,57.24129045557617,0.8851180159398808,1963.7585709095001,0.2884173850895609,26.8,LAB_closing
492,8746b139f1cf4331880a95b3450abe37,TA0441,1,222558.0445431877,456,464,636.1239013671875,179.09024047851562,36.344888207717275,0.9595513755226996,1810.971773982048,0.34176779835896426,13.5,LAB_closing
493,a27af4038a1c438b8cdc4f96d0a04c23,TA433,0,227421.08054801123,587,442,706.7685546875,212.4485626220703,36.88770527853772,0.9537530073028708,2011.9667216539383,0.3181353793144895,17.7,LAB_closing
494,2435159dfca946dd85468291f33a8570,TA433,0,242913.7167695772,587,442,706.7685546875,212.4485626220703,36.88770527853772,0.9537530073028708,2011.9667216539383,0.3181353793144895,17.7,LAB_closing
495,b8167c008ff9414c8664c3689df5a4ad,TA0432,0,178968.87712015564,471,383,522.791259765625,231.08750915527344,36.950645040415395,0.8970020687463685,1752.0357013940811,0.09698862496776596,14.3,LAB_closing
496,0d44b7ad64e44b87a41ad6032eb9f45a,CG1741,0,283394.44084209716,533,406,591.4262084960938,241.42103576660156,36.13379521087432,0.912891875508299,1885.7758158445358,0.1558207231698222,27.2,LAB_closing
497,0610f04634c9441b9f97ae7435b51954,TA0154,1,317172.6362292835,578,348,656.1049194335938,197.49826049804688,41.53744961934617,0.9536190018447579,1850.361602306366,0.36808778196953,22.9,LAB_closing
498,228de96c46f34626b0d764b803c686ae,TA0441,1,221241.2277509204,487,442,638.0567626953125,180.31832885742188,36.236747568562166,0.9592362328941942,1826.9301438331604,0.3380672973296611,13.5,LAB_closing
499,e7ce2abaeb3b418780d42ff914198a2f,TA0440,1,201982.06391303265,647,350,708.981201171875,206.25234985351562,38.603197980223015,0.9567492956510912,1951.9179512262344,0.3168727390529669,16.0,LAB_closing
500,ffce69d2b630454db474a08aee82042d,TA0185,0,169167.45244765602,549,232,543.0479125976562,210.08984375,54.04991243432575,0.9221335716143526,1619.827550649643,0.31553914858904697,22.8,LAB_closing
501,d494444a35b948008951ab2cb4b02214,TA5751,1,285555.94575459836,605,343,599.7490234375,307.5821228027344,53.41857009243741,0.8584774007106223,1991.6164355278015,0.2939283037170951,26.8,LAB_closing
502,218fa3d406ce45c3a380ec66eafa0a0e,TA0441,1,215797.25834249964,511,417,636.812255859375,181.05760192871094,36.43404750346589,0.9587298390757035,1807.7585709095001,0.34532374100719426,13.5,LAB_closing
503,b01a8e9d34da4a35a381954eacac38b0,TA347,0,239357.30048253972,554,443,648.9727783203125,183.12667846679688,30.850160669655253,0.9593616876491038,1915.6164355278015,0.21112892145637738,20.4,LAB_closing
504,72dc1dbd6a7f4bc68902a5ba47109b4b,TA0441,1,219155.01404930107,501,422,631.00927734375,180.66925048828125,36.43522833178005,0.9581346777764925,1806.8885136842728,0.3459083835008264,13.5,LAB_closing
505,665b96f588fa479190c302b97d0e13d4,TA433,0,211422.04764688553,577,432,654.2303466796875,204.98593139648438,33.19592881442968,0.9496463567892748,2315.7657111883163,0.33648898704709607,17.7,Gray_opening
506,dfc8f33dcc73478bb49937c1f4adee51,TA0427,0,224273.01078648272,549,277,549.59326171875,271.3484802246094,60.711671462466555,0.869617525947494,1763.047894001007,0.3513120585657576,18.9,LAB_opening
507,2e34b631f3fa4785b1d2e234803d2c30,TA332,1,236698.01959774236,451,400,528.635498046875,201.001708984375,35.757510729613735,0.9248930277391371,1855.6164355278015,0.29547610577493183,20.4,LAB_closing
508,4e8bf546a2e64e2f847615b61ee4df5e,CG1741,0,215486.34282420776,637,335,651.5029296875,148.2419891357422,29.3638334454661,0.9737690887290004,2102.1017167568207,0.19968016054686274,27.2,Gray_opening
509,21a30fc138db4d71b5289615c945edcd,TA5751,1,285669.72495596355,591,346,589.0584106445312,309.23193359375,52.31785102537168,0.85112707675975,1962.2022219896317,0.3009880376549137,26.8,LAB_closing
510,ecb894e5730b4089a6dc4753ee4cc0c1,TA433,0,226013.80880260078,568,430,652.10693359375,193.50399780273438,34.603873239436616,0.9549593640792756,2298.309867501259,0.31869146859033565,17.7,Gray_opening
511,36b73f12a11d4270a92ee75b334b88ce,TA5719,0,138977.41834525255,439,224,415.6234130859375,187.84413146972656,47.15717539863326,0.8920394556658658,1919.8103057146072,0.407654856998335,26.8,Gray_opening
512,668f2b7629e040589169f4d1b06cf5ce,TA5751,1,277362.03339696105,603,346,597.2633666992188,309.3847351074219,52.73719709512342,0.8553782736907365,2004.4032324552536,0.29463866988753507,26.8,LAB_closing
513,352b83d547594ba2bd11d8371d7d98cb,TA5751,1,282280.29642552667,632,328,617.5534057617188,300.3554992675781,54.06531188043312,0.8737565141374194,2001.9007062911987,0.2814481775320802,26.8,LAB_closing
514,f376297391c74f128c7bba0db1fa02bd,TA0154,1,313920.2069208234,592,320,612.140869140625,212.66094970703125,43.268293946932005,0.9377150923978663,1916.663118004799,0.3867020772076259,22.9,LAB_closing
515,7b6582f6015e4cab9b4eff05507b9bf2,TA5751,1,281654.6209842386,587,348,584.2105102539062,301.6787109375,51.54653058672451,0.8563553406443822,1957.1311542987823,0.2995057294655584,26.8,LAB_closing
516,d6af1144295e46ccbaf972f6aa14c8dc,TA0440,1,196912.93633838985,584,312,652.3799438476562,200.13174438476562,41.32326007326007,0.9517831089557707,1851.4326699972153,0.32841831137045924,16.0,LAB_closing
517,ed717e4aed9e462783af5844dbdf3f90,TA5751,1,279220.7460792236,585,349,585.1283569335938,301.8316650390625,51.707906958817524,0.8566859187681457,1948.160591840744,0.29332002329257134,26.8,LAB_closing
518,0be37dddc23341b1820093cfffa8b333,TA0185,0,168811.75830835727,536,222,536.5418701171875,214.5194549560547,56.09834427633457,0.9165942581267109,1651.6681703329086,0.2919418019026301,22.8,LAB_closing
519,0e0ebb02dab6445f878217a2a1566313,TA5751,1,270839.0085391711,672,281,656.4066162109375,271.8114318847656,59.194140916905745,0.9102359317717834,1989.4570552110672,0.28932867267646106,26.8,LAB_closing
520,69f6ec9f797f45eb878ee161a768759a,TA5751,1,279098.58203371457,598,346,593.9818725585938,309.6914978027344,52.77851308425352,0.8533233489598967,1989.959581375122,0.29566175555832014,26.8,LAB_closing
521,09998e69da474c928041a07bdb58837b,TA0440,1,159210.84218437911,637,398,659.2255859375,224.9949493408203,29.20944636836565,0.9399537268243765,2328.184977054596,0.14392085126117538,16.0,Gray_opening
522,51ad9c16ea3d4fe289fcd1b926dbd61e,TA5751,1,282791.23163384985,587,348,584.2105102539062,301.6787109375,51.54653058672451,0.8563553406443822,1957.1311542987823,0.2995057294655584,26.8,LAB_closing
523,108e7f614a074d67a5d8f9348b21e997,TA0432,0,192360.42748194493,424,412,510.3550720214844,216.37269592285156,37.48395017232446,0.9056785664868334,1579.7686755657196,0.26285272516428293,14.3,Gray_opening
524,47fcf1975607471ab09ac871a9cdfa81,TA433,0,216454.79211644494,570,429,652.7587280273438,195.2066650390625,34.08436592647119,0.9542378426577098,2319.9667216539383,0.32323902762797646,17.7,Gray_opening
525,03473b49cfcb465f9a5af21a1c64b456,TA332,1,246670.1713541668,576,315,614.2910766601562,174.68765258789062,36.35590599876314,0.9587137893906419,2000.5209826231003,0.32418115239322054,20.4,Gray_opening
526,465e4481991e4f32886c6360aeec5a38,TA5751,1,285663.8346095043,636,321,620.9945678710938,294.92413330078125,54.774487537852316,0.8800277624836146,1994.6875032186508,0.28585243206653127,26.8,LAB_closing
527,0777c49ee51041fb85ba685e52975799,TA0438,1,233767.4190468896,591,193,658.302978515625,160.86996459960938,56.239172865731774,0.9696818846008649,1661.3422694206238,0.2891825530388722,13.9,LAB_closing
528,09f3e5f206184fc688d0265236411d54,TA5751,1,287338.4557842524,587,352,586.688720703125,304.9141540527344,50.98150662088338,0.8543363529858597,1953.6164355278015,0.2999981717461652,26.8,LAB_closing
529,9b37c8b247d6483399dbd2f88009d3f7,TA5751,1,272933.21781595604,646,296,633.3414916992188,285.91796875,58.8311539582726,0.8922996513962382,2007.5575604438782,0.28138718173836696,26.8,LAB_closing
530,7884200016734c0798838adaa35e321e,TA0477,1,195300.18702301872,486,336,460.9068603515625,306.08709716796875,50.45225251318441,0.7476459726889326,2369.5403155088425,0.4441583597108707,16.1,Gray_opening
531,84d92d358d9842cda1de3a2f3bed071d,TA5751,1,282893.7412780883,630,308,620.3629150390625,288.6961975097656,57.24129045557617,0.8851180159398808,1963.7585709095001,0.2884173850895609,26.8,LAB_closing
532,91fc02ca7a604fdbb80a1112130b82c1,CG1741,0,206207.75781808843,640,338,666.8060913085938,142.12831115722656,28.20474297337278,0.9770199471580719,2134.8885136842728,0.18413323435432333,27.2,Gray_opening
533,34d24b70ea7f42dfabd6e45cc8117b50,TA5854,1,268517.41455017775,535,262,528.675537109375,245.9431610107422,60.39865074223261,0.885202321716333,1669.148399233818,0.3484051469993179,24.0,LAB_closing
534,d4f1672d43ef4737bbe900d6a15e2ef3,TA5751,1,276804.7199758407,643,298,631.2862548828125,288.1772155761719,58.817295904585784,0.8897274431165259,1971.9007062911987,0.2812417830911354,26.8,LAB_closing
535,7238583fd007413594d395e0b8794569,TA5751,1,283551.30659408483,588,349,588.0667724609375,306.3387756347656,51.59381399618671,0.8536023553419642,1956.3027272224426,0.3033397611740315,26.8,LAB_closing
536,6002986b7b3d410193215b601fe5b758,TA332,1,283316.100621821,550,448,683.411376953125,190.7680206298828,34.38246377580808,0.9602501734916086,2022.0428416728973,0.20139548596324566,20.4,LAB_closing
537,b8787a2604624a049ed51160c03ed80d,TA332,1,236926.11018492247,573,305,603.5471801757812,172.90118408203125,37.0985584792351,0.958087714679511,1966.562612771988,0.3262168573401796,20.4,Gray_opening
538,4d0119f68faf4825840afa58ce847933,TA5863,0,206642.19083303973,697,272,671.8405151367188,213.55833435058594,39.864387290066674,0.9481341119489499,2478.368742585182,0.22353493466864877,27.7,Gray_opening
539,1c95f0f59fad432092423d59140ce374,TA5751,1,278576.6353752845,589,349,589.7440795898438,305.0455017089844,51.48859543817527,0.8558339657840682,1965.7169407606125,0.30027758123333154,26.8,LAB_closing
540,e80110728a35491fb4b3075baa0aeed6,TA0441,1,218081.6727187719,489,436,633.7554931640625,181.0514678955078,36.56221083351128,0.9583249754364175,1812.4448626041412,0.34470208252988815,13.5,LAB_closing
541,7a979095540648deaede8f7e31fb55b3,TA5751,1,271352.01595412486,717,252,699.7850341796875,238.06179809570312,57.8925051203277,0.9403557252544472,1965.2905346155167,0.2960078964685238,26.8,LAB_closing
542,075aa31147354da49c926924f9f5f42f,TA5751,1,270683.0820649328,715,252,693.196533203125,246.38912963867188,58.57804225757301,0.9346994538378626,1994.3443573713303,0.28622985726401645,26.8,LAB_closing
543,2654b813a0e4408598cde945ed4d9735,CG1741,0,284336.0878817504,670,374,708.7931518554688,193.9580841064453,37.251026392961876,0.9618306082487741,2178.971773982048,0.2761279328331844,27.2,LAB_opening
544,7d485c50c316453da4b4afecf0fcd7b6,TA5751,1,268496.10785903415,713,253,691.9790649414062,245.7952423095703,59.04654351859321,0.9347879800384983,1995.273289680481,0.2882337528573107,26.8,LAB_closing
545,ae9877bdd16e414689f12f89fc579e7a,TA5751,1,297664.75597835,599,349,618.8630981445312,275.21710205078125,49.34328496164156,0.8956726143042631,2025.1900293827057,0.29825767144661564,26.8,LAB_closing
546,e5f20d72ea984cabb385e8bc5a3d9cf6,TA0427,0,242493.12737129332,649,291,656.2051391601562,253.8468780517578,50.64029610758436,0.9221465426322552,2031.5159302949905,0.20179569156596971,18.9,LAB_closing
547,de6cd1423e104e18b7b6d2d6e032a717,TA5751,1,273183.26121586055,719,255,697.7979736328125,250.2786102294922,59.1398691991057,0.9334647484329763,2040.2438521385193,0.2961898419152441,26.8,LAB_closing
548,05ddd2d3c7d84c49ab9f4574caebed3c,TA0154,1,319636.83123049274,581,336,650.994140625,201.78952026367188,43.21660482374768,0.9507459039817882,1820.9890189170837,0.37730204108769366,22.9,LAB_closing
549,3a3157d974b64e2199a68b874da8b460,TA433,0,233203.81586150132,588,436,709.8961181640625,206.0357208251953,35.75995536437972,0.9569558220259838,2001.8245862722397,0.3048556265931219,17.7,Gray_opening
550,c00c0d31610c46fd8fe013f87e9b57a1,2840,0,184777.922531591,651,224,663.4598388671875,197.4951934814453,54.925356622240734,0.9546673695344521,2001.6925555467606,0.2539771861334834,25.3,Gray_opening
551,4b838b26e5104c57847e520550443f7d,TA433,0,241810.20291583397,579,436,689.2343139648438,207.2236328125,36.9750254841998,0.9537321017678904,2041.883461356163,0.3063623281268054,17.7,Gray_opening
552,06c29201ffbe481a81830c51545d6d32,TA0432,0,200517.96112210077,435,360,497.4653015136719,214.44589233398438,40.733555062823356,0.9023151036760964,1630.337217092514,0.2916249083810749,14.3,Gray_opening
553,c8c9fea2ef554c31b5e92443d715c13f,CG1741,0,283613.5101384185,671,377,706.0013427734375,192.7560272216797,37.225526972517386,0.9620069340540393,2201.072279214859,0.2781608955566452,27.2,LAB_opening
554,0df8b75cb2f048d19377ba5b2fa9d7dd,TA5751,1,269187.30050980387,715,251,691.5321044921875,246.31332397460938,58.998396447514494,0.9344154780417518,2000.5869979858398,0.28945541116952683,26.8,LAB_closing
555,f258ba96ad654dfda5b678c4790d99b5,TA0427,0,215530.49382770402,439,415,523.8399047851562,250.94918823242188,42.586923580964864,0.8777837794003239,1871.7341856956482,0.3193011270991776,18.9,Gray_opening
556,1096edfe0e8a4f7a99dc1711d72f53f7,TA0440,1,214557.72996746012,629,332,693.68212890625,205.57640075683594,39.67194197164524,0.9550777531228595,1922.8052533864975,0.31892763779965516,16.0,LAB_closing
557,cec5746c84a64066a4025185ee8ea1bf,TA5751,1,274698.93854465,605,343,599.7490234375,307.5821228027344,53.41857009243741,0.8584774007106223,1991.6164355278015,0.2939283037170951,26.8,LAB_closing
558,90644fa9af6f4d70a3495c1a689463e0,TA5751,1,264383.44752529863,708,252,701.3286743164062,241.32000732421875,59.83056953585409,0.9389367629491413,1981.4326699972153,0.3098501127943576,26.8,LAB_closing
559,43ecdcffc95d4ddaacd7e7818752e306,TA5751,1,274965.45352031087,680,275,665.1527099609375,266.88812255859375,59.67293777134588,0.9159714781599215,2005.8002010583878,0.28802450229709037,26.8,LAB_closing
560,82cb26b176544b2caba22f5ab8574f3e,TA0432,0,202299.85579342453,454,280,498.62744140625,181.53921508789062,45.27976428433942,0.931368513029598,1466.1706964969635,0.2737935385760277,14.3,Gray_opening
561,721c99cc51544c1eb87e073a745216ed,TA433,0,258845.20790253917,622,388,700.0398559570312,211.69021606445312,33.44783754698442,0.9531819482829461,1908.7880084514618,0.26198887118745817,17.7,LAB_opening
562,18f3cd5a6add4c5780499e8da37b2b43,TA5751,1,278580.9092604711,586,354,584.8511962890625,303.85675048828125,50.812284594683916,0.8544428443090405,1960.7463783025742,0.2969196453260088,26.8,LAB_closing
563,f275d6ba5aea4b47b8e2e493d157ab34,TA332,1,201138.79089552478,375,257,398.6750183105469,200.40074157714844,57.50096527963409,0.8644801747148811,1244.4061968326569,0.5534882927744333,20.4,Gray_opening
564,d7142a3d3d9944f58b3c3a6e678655d8,TA0438,1,233717.52624342038,596,198,658.732666015625,162.9304656982422,55.478983419366116,0.9689289338164705,1664.2123266458511,0.28490816852499934,13.9,LAB_closing
565,bc0475bf28c54003affea86306b99754,TA5751,1,331490.87488897704,633,281,648.3642578125,259.9754333496094,62.71166555864065,0.9160906334577223,2098.1017167568207,0.32280180944303083,26.8,LAB_closing
566,5fbfccb4262945a08cd165bbd83cb829,TA5751,1,274566.24098858394,635,303,624.1455688476562,289.2609558105469,58.31137444453107,0.8861224914970568,1994.7291333675385,0.29162207816327795,26.8,LAB_closing
567,5353ad2e5c744002aafa3922570e7091,TA0440,1,203483.87824566223,645,352,705.9910278320312,207.67465209960938,38.57857887305003,0.9557560453773822,1955.2905346155167,0.31793067725644236,16.0,LAB_closing
568,306475adaed748b091de8edafff3da67,TA5751,1,283653.73227337765,586,353,587.8290405273438,304.4092712402344,50.94005016096429,0.8554693735536251,1959.1311542987823,0.2956165132598196,26.8,LAB_closing
569,c2fc5af0bf8c41b6b285dd135f37e086,TA332,1,221176.2399859292,563,321,593.3414916992188,194.18186950683594,35.32628299721266,0.9449314529480586,2133.457055211067,0.28008112105640354,20.4,Gray_opening
570,4caec93212e2435bba4150c914e4e046,TA347,0,219466.06251007674,562,446,639.997802734375,181.23753356933594,29.170250372836954,0.9590654158499188,2080.545367836952,0.17253309466878616,20.4,LAB_opening
571,149e7286ecd847df9dda7b7256d0cc25,TA0432,0,183054.3945175168,631,254,593.6857299804688,208.8806915283203,42.353407290015845,0.9360612289106481,2364.971773982048,0.28496003945288134,14.3,LAB_closing
572,d118e16e84394b5eac5d875203dba1af,TA332,1,223700.00937565268,498,348,537.1544189453125,213.13645935058594,38.4525016903313,0.9179102549409084,1841.34940969944,0.261703082692614,20.4,LAB_closing
573,8429c93bf7824c1daad03bf84ebeb224,TA433,0,201376.89971957743,526,316,448.74786376953125,251.17633056640625,34.807720075083026,0.8286770167585367,2171.959581375122,0.166454179203427,17.7,LAB_closing
574,6a7fc8793231449aac0fb7db85f25cbc,CG1741,0,246332.27709119255,692,254,694.5956420898438,226.898193359375,54.64928433443667,0.9451411309559772,2085.474300146103,0.1939004289560704,27.2,LAB_closing
575,1429712bc63c4bc086f26fff114d08bf,CG1741,0,227881.51060498424,644,345,668.16455078125,154.50784301757812,30.997614546763884,0.9728962140559425,2138.0012115240097,0.20440841580613284,27.2,Gray_opening
576,a2250a9288dc48a89164d5267fad2847,TA433,0,240351.0807431514,568,430,696.13818359375,193.98931884765625,37.1583685395033,0.9603883799061277,1934.3271124362946,0.29642345606201026,17.7,LAB_opening
577,39281618050d45cfb60a19c1b129ae36,TA5751,1,280673.5650105375,720,252,698.266357421875,248.44131469726562,58.92091064613765,0.9345631336049369,2009.4154250621796,0.2948564540289485,26.8,LAB_closing
578,0485639e522a4572a71c7151b00bea09,TA0441,1,219266.7030917012,496,427,631.9890747070312,180.88795471191406,36.41641348186842,0.9581639075776892,1796.3027272224426,0.34479092413826434,13.5,LAB_closing
579,5b55b3e6afe64f2fb9ec27f42d7f5c40,TA5751,1,284641.17684560054,593,346,590.4212646484375,309.6683654785156,52.51759879484969,0.8514183643267833,1985.2316595315933,0.3035949203962735,26.8,LAB_closing
580,4566458046304c9196acb882803f333c,TA0440,1,210732.6174653526,618,326,680.5242919921875,206.8924560546875,40.15852503196255,0.9526659022789646,1918.462107539177,0.32436233314053053,16.0,LAB_closing
581,44ccb949064943359d74bf38cf9ed547,TA5751,1,283321.1353106506,589,349,588.6338500976562,306.5528259277344,51.55603023332238,0.8536866845742886,1977.373794913292,0.30706548742919604,26.8,LAB_closing
582,48bd2fa826494fa3b6eefb455aa88e53,TA5751,1,284404.87721997936,634,325,619.6764526367188,297.64599609375,54.38851273370778,0.877090669901278,1984.1017167568207,0.2787229002342578,26.8,LAB_closing
583,2383c965911041e7be57b7d7ce833fb9,TA433,0,223854.78525875893,584,441,657.9765625,212.35659790039062,33.07396017767838,0.9464870172739481,2389.807341337204,0.3413078519824197,17.7,Gray_opening
584,5e4a65c58dfd4e0b9ba2004389326ed5,TA5751,1,270683.0820649328,715,252,693.196533203125,246.38912963867188,58.57804225757301,0.9346994538378626,1994.3443573713303,0.28622985726401645,26.8,LAB_closing
585,bcce675823a84ba6abd4b594a3073a89,TA0432,0,110290.23530847058,397,175,391.2887268066406,168.77609252929688,59.05938359256371,0.9021923668361824,1243.068103313446,0.49834266773345526,14.3,LAB_opening
586,245672f23ac845de997c3cb4501a8b88,TA5751,1,283118.0948015009,634,309,623.731201171875,288.1922912597656,56.84129123150899,0.8868561399052695,1981.6580656766891,0.2856888271093409,26.8,LAB_closing
587,09d73efdd4fd4311890e039295776014,TA5751,1,287227.2061242553,616,338,608.4000854492188,305.4149475097656,53.86311422495633,0.8648694281869839,1993.7169407606125,0.29329205907815,26.8,LAB_closing
588,a4abaf0af0ed409eaaae2f203cf29bfd,TA332,1,301764.2043717176,611,388,708.0933837890625,197.91038513183594,32.64280706440089,0.9601463973756561,1902.6042429208755,0.3768164882540326,20.4,LAB_closing
589,c6294b7db0444ca5bda9e0b3d73a8b08,TA5719,0,245736.17248700163,682,383,699.2907104492188,175.58688354492188,26.62321297653959,0.9679630110058655,2354.2438521385193,0.21853322219239626,26.8,Gray_opening
590,9785a58f81e3429cb0372ef3381919f7,TA0855,0,285151.6375813369,439,418,487.8873291015625,306.3245849609375,44.46981823878127,0.7783268787634644,1912.7219930887222,0.4723497529962159,26.6,LAB_opening
591,1bf244261c6346b4b7d10a7af1613136,TA5751,1,276202.125189317,656,289,644.0399169921875,280.0169372558594,59.090362642302345,0.9005357558093479,2001.1139093637466,0.286514289726845,26.8,LAB_closing
592,0c6831b21b614f4489c36f096ec6424c,TA5751,1,276804.7199758407,643,298,631.2862548828125,288.1772155761719,58.817295904585784,0.8897274431165259,1971.9007062911987,0.2812417830911354,26.8,LAB_closing
593,5cc393024e5f4aa29be3ae71e9ce46bf,TA332,1,239258.53381558228,516,326,547.3187866210938,205.80413818359375,38.67522475048521,0.9266105626482158,1853.0895241498947,0.26870678240400175,20.4,LAB_closing
